age,income,ownership,emp,intend,grade,amount,intrest,status,percent,default,history,cust_id,risk
23.0,100000.0,MORTGAGE,7.0,PERSONAL,B,11200.0,11.49,0.0,0.112,N,2.0,14038,33.0
23.0,100000.0,MORTGAGE,7.0,VENTURE,B,10000.0,10.59,0.0,0.1,N,4.0,14039,33.0
25.0,100000.0,MORTGAGE,2.0,VENTURE,C,16000.0,14.79,0.0,0.16,Y,2.0,14040,59.0
21.0,100000.0,MORTGAGE,3.0,VENTURE,A,6200.0,8.49,0.0,0.062,N,4.0,14041,30.000000000000004
26.0,88000.0,MORTGAGE,6.0,EDUCATION,C,7700.0,14.79,1.0,0.0875,Y,4.0,14042,57.0
26.0,75000.0,RENT,4.0,EDUCATION,B,14000.0,11.11,0.0,0.1866666666666666,N,4.0,14043,36.0
22.0,100000.0,MORTGAGE,6.0,EDUCATION,A,15000.0,7.49,0.0,0.15,N,2.0,14044,30.000000000000004
25.0,100000.0,MORTGAGE,9.0,EDUCATION,C,7500.0,13.99,0.0,0.075,N,4.0,14045,35.0
25.0,100000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,17600.0,10.59,0.0,0.176,N,2.0,14046,32.0
22.0,31193.0,OWN,0.0,DEBTCONSOLIDATION,D,4000.0,14.74,0.0,0.1282338986311031,Y,2.0,14047,61.00000000000001
24.0,100000.0,MORTGAGE,3.0,EDUCATION,A,10000.0,5.99,0.0,0.1,N,2.0,14048,30.000000000000004
22.0,100000.0,MORTGAGE,6.0,EDUCATION,B,3000.0,11.49,0.0,0.03,N,3.0,14049,33.0
23.0,100000.0,MORTGAGE,0.0,VENTURE,A,11000.0,8.49,0.0,0.11,N,2.0,14050,34.0
26.0,100000.0,OWN,10.0,MEDICAL,B,10000.0,10.59,0.0,0.1,N,2.0,14051,28.000000000000004
25.0,100000.0,MORTGAGE,2.0,EDUCATION,D,15000.0,15.99,0.0,0.15,Y,3.0,14052,61.99999999999999
22.0,100000.0,MORTGAGE,2.0,EDUCATION,B,15000.0,11.99,0.0,0.15,N,2.0,14053,37.00000000000001
24.0,100000.0,MORTGAGE,7.0,EDUCATION,D,10300.0,15.99,0.0,0.103,Y,4.0,14054,59.000000000000014
24.0,88000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,E,24000.0,19.69,1.0,0.2727272727272727,N,2.0,14055,43.99999999999999
26.0,100000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000.0,11.99,0.0,0.25,N,3.0,14056,32.0
25.0,77700.0,RENT,2.0,HOMEIMPROVEMENT,B,14000.0,10.99,0.0,0.1801801801801801,N,2.0,14057,40.0
22.0,78700.0,RENT,6.0,EDUCATION,C,14000.0,13.48,0.0,0.1778907242693773,N,4.0,14058,40.0
26.0,80000.0,RENT,6.0,EDUCATION,B,14000.0,10.99,0.0,0.175,N,2.0,14059,36.0
23.0,80000.0,RENT,0.0,VENTURE,C,14000.0,14.27,0.0,0.175,Y,2.0,14060,63.99999999999999
26.0,100000.0,MORTGAGE,4.0,EDUCATION,A,5000.0,6.92,0.0,0.05,N,4.0,14061,29.000000000000004
26.0,74800.0,MORTGAGE,3.0,MEDICAL,D,10000.0,14.54,1.0,0.1336898395721925,N,3.0,14062,40.0
23.0,100000.0,MORTGAGE,8.0,VENTURE,A,10000.0,7.66,0.0,0.1,N,2.0,14063,30.000000000000004
25.0,100000.0,MORTGAGE,5.0,MEDICAL,B,15000.0,10.99,0.0,0.15,N,3.0,14064,32.0
24.0,81000.0,RENT,2.0,DEBTCONSOLIDATION,C,14000.0,14.17,0.0,0.1728395061728395,N,4.0,14065,43.99999999999999
22.0,100000.0,MORTGAGE,3.0,VENTURE,B,12000.0,11.11,0.0,0.12,N,3.0,14066,33.0
24.0,100000.0,MORTGAGE,8.0,VENTURE,A,6000.0,5.79,0.0,0.06,N,2.0,14067,30.000000000000004
22.0,82000.0,RENT,4.0,PERSONAL,A,14000.0,7.9,0.0,0.1707317073170731,N,4.0,14068,34.0
23.0,100000.0,MORTGAGE,1.0,PERSONAL,B,9125.0,11.11,0.0,0.09125,N,3.0,14069,37.00000000000001
25.0,100000.0,MORTGAGE,3.0,MEDICAL,A,12000.0,5.79,0.0,0.12,N,2.0,14070,29.000000000000004
24.0,100000.0,MORTGAGE,8.0,VENTURE,F,30000.0,18.62,0.0,0.3,Y,2.0,14071,65.00000000000001
25.0,100000.0,MORTGAGE,0.0,EDUCATION,A,7000.0,5.79,0.0,0.07,N,3.0,14072,33.0
24.0,100000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000.0,6.92,0.0,0.12,N,2.0,14073,30.000000000000004
24.0,100000.0,MORTGAGE,9.0,VENTURE,A,12800.0,5.79,0.0,0.128,N,4.0,14074,30.000000000000004
24.0,100000.0,MORTGAGE,6.0,MEDICAL,A,20000.0,6.17,0.0,0.2,N,4.0,14075,30.000000000000004
24.0,100000.0,MORTGAGE,2.0,EDUCATION,B,7700.0,10.74,0.0,0.077,N,2.0,14076,37.00000000000001
22.0,100000.0,MORTGAGE,6.0,EDUCATION,B,10000.0,10.74,0.0,0.1,N,3.0,14077,33.0
23.0,100000.0,MORTGAGE,4.0,VENTURE,E,25000.0,17.14,0.0,0.25,Y,2.0,14078,62.0
25.0,100000.0,MORTGAGE,0.0,EDUCATION,A,7500.0,6.54,0.0,0.075,N,4.0,14079,33.0
23.0,100000.0,MORTGAGE,8.0,PERSONAL,A,16000.0,6.17,0.0,0.16,N,2.0,14080,30.000000000000004
23.0,86000.0,RENT,4.0,MEDICAL,A,14000.0,6.62,0.0,0.1627906976744186,N,3.0,14081,34.0
24.0,88000.0,RENT,0.0,HOMEIMPROVEMENT,B,14000.0,9.99,0.0,0.1590909090909091,N,3.0,14082,41.0
26.0,90000.0,RENT,0.0,HOMEIMPROVEMENT,A,14000.0,6.03,0.0,0.1555555555555555,N,2.0,14083,37.00000000000001
21.0,88000.0,MORTGAGE,1.0,PERSONAL,D,25000.0,14.83,1.0,0.2840909090909091,N,4.0,14084,45.0
25.0,90996.0,RENT,5.0,MEDICAL,C,14000.0,12.23,0.0,0.1538529166117192,N,2.0,14085,39.0
25.0,100000.0,OWN,2.0,HOMEIMPROVEMENT,A,15000.0,6.17,0.0,0.15,N,4.0,14086,31.000000000000007
23.0,100000.0,MORTGAGE,0.0,MEDICAL,A,17000.0,5.79,0.0,0.17,N,4.0,14087,34.0
23.0,95000.0,RENT,0.0,EDUCATION,B,14000.0,12.69,0.0,0.1473684210526315,N,2.0,14088,41.0
24.0,100000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000.0,6.54,0.0,0.1,N,3.0,14089,30.000000000000004
26.0,100000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,A,2000.0,5.42,0.0,0.02,N,2.0,14090,27.0
24.0,100000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000.0,9.62,0.0,0.05,N,4.0,14091,37.00000000000001
24.0,100000.0,MORTGAGE,4.0,VENTURE,A,16000.0,6.54,0.0,0.16,N,2.0,14092,30.000000000000004
23.0,100000.0,MORTGAGE,2.0,VENTURE,A,14000.0,6.17,0.0,0.14,N,3.0,14093,34.0
23.0,83000.0,RENT,0.0,EDUCATION,E,14000.0,17.51,1.0,0.1686746987951807,Y,4.0,14094,72.0
24.0,95000.0,RENT,5.0,VENTURE,B,14000.0,10.99,0.0,0.1473684210526315,N,2.0,14095,37.0
22.0,100000.0,MORTGAGE,7.0,EDUCATION,A,20000.0,6.91,0.0,0.2,N,4.0,14096,30.000000000000004
23.0,100000.0,MORTGAGE,7.0,PERSONAL,C,5400.0,12.23,0.0,0.054,Y,2.0,14097,56.00000000000001
22.0,100000.0,MORTGAGE,4.0,EDUCATION,A,13500.0,10.99,0.0,0.135,N,4.0,14098,30.000000000000004
26.0,100000.0,RENT,6.0,VENTURE,C,14000.0,13.85,0.0,0.14,N,4.0,14099,39.0
24.0,100000.0,MORTGAGE,8.0,EDUCATION,A,16800.0,7.88,0.0,0.168,N,4.0,14100,30.000000000000004
24.0,74800.0,RENT,4.0,MEDICAL,E,14000.0,16.45,1.0,0.1871657754010695,N,2.0,14101,48.00000000000001
25.0,100000.0,MORTGAGE,9.0,EDUCATION,A,15000.0,7.88,0.0,0.15,N,2.0,14102,29.000000000000004
24.0,100000.0,MORTGAGE,5.0,PERSONAL,B,14000.0,10.75,0.0,0.14,N,3.0,14103,33.0
25.0,100000.0,MORTGAGE,3.0,PERSONAL,D,13750.0,15.95,0.0,0.1375,N,4.0,14104,38.0
24.0,100000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,C,3600.0,13.23,0.0,0.036,Y,2.0,14105,56.00000000000001
24.0,100000.0,MORTGAGE,5.0,VENTURE,A,7000.0,6.76,0.0,0.07,N,3.0,14106,30.000000000000004
24.0,105000.0,RENT,0.0,MEDICAL,A,14000.0,7.88,0.0,0.1333333333333333,N,4.0,14107,38.00000000000001
26.0,100000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,17000.0,13.61,0.0,0.17,Y,3.0,14108,59.0
24.0,98000.0,RENT,4.0,EDUCATION,C,14000.0,14.26,1.0,0.1428571428571428,N,3.0,14109,42.0
25.0,100000.0,MORTGAGE,9.0,PERSONAL,C,7000.0,13.98,0.0,0.07,N,3.0,14110,35.0
25.0,100000.0,MORTGAGE,2.0,PERSONAL,A,10000.0,7.51,0.0,0.1,N,4.0,14111,33.0
23.0,100000.0,MORTGAGE,7.0,EDUCATION,A,15000.0,7.88,0.0,0.15,N,4.0,14112,30.000000000000004
24.0,100000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,16000.0,14.72,0.0,0.16,N,2.0,14113,40.0
24.0,110004.0,RENT,5.0,MEDICAL,A,14000.0,7.88,0.0,0.1272680993418421,N,2.0,14114,34.0
25.0,100000.0,MORTGAGE,3.0,EDUCATION,B,25000.0,10.75,0.0,0.25,N,4.0,14115,32.0
23.0,113000.0,RENT,2.0,DEBTCONSOLIDATION,C,14000.0,13.49,0.0,0.1238938053097345,Y,2.0,14116,63.99999999999999
23.0,120000.0,RENT,3.0,MEDICAL,B,14000.0,9.99,0.0,0.1166666666666666,N,4.0,14117,37.0
26.0,100000.0,MORTGAGE,5.0,EDUCATION,B,24000.0,10.99,0.0,0.24,N,4.0,14118,32.0
22.0,100000.0,MORTGAGE,0.0,VENTURE,C,15000.0,13.85,0.0,0.15,N,3.0,14119,40.0
24.0,120000.0,RENT,2.0,MEDICAL,B,14000.0,10.0,0.0,0.1166666666666666,N,3.0,14120,41.0
25.0,100000.0,MORTGAGE,9.0,PERSONAL,A,4800.0,7.14,0.0,0.048,N,3.0,14121,29.000000000000004
23.0,100000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000.0,11.36,0.0,0.2,N,3.0,14122,33.0
26.0,120000.0,RENT,10.0,VENTURE,E,14000.0,10.99,0.0,0.1166666666666666,Y,4.0,14123,62.999999999999986
26.0,100000.0,MORTGAGE,10.0,EDUCATION,C,14000.0,13.11,0.0,0.14,Y,2.0,14124,52.999999999999986
23.0,122000.0,RENT,7.0,DEBTCONSOLIDATION,C,14000.0,13.48,0.0,0.1147540983606557,Y,2.0,14125,59.99999999999999
25.0,100000.0,MORTGAGE,9.0,MEDICAL,C,15000.0,12.73,0.0,0.15,Y,4.0,14126,55.0
24.0,100000.0,MORTGAGE,6.0,VENTURE,D,25000.0,15.33,0.0,0.25,Y,2.0,14127,59.000000000000014
22.0,30004.0,OWN,6.0,EDUCATION,A,7500.0,10.99,0.0,0.2499666711105186,N,2.0,14128,28.000000000000004
24.0,100000.0,OWN,2.0,HOMEIMPROVEMENT,B,24000.0,10.99,0.0,0.24,N,4.0,14129,35.00000000000001
22.0,128165.0,RENT,6.0,DEBTCONSOLIDATION,A,14000.0,8.94,0.0,0.1092341903015644,N,3.0,14130,34.0
25.0,100000.0,MORTGAGE,9.0,MEDICAL,B,14000.0,10.25,0.0,0.14,N,2.0,14131,32.0
22.0,140000.0,RENT,0.0,MEDICAL,C,14000.0,13.11,0.0,0.1,N,3.0,14132,43.99999999999999
21.0,100000.0,OWN,5.0,PERSONAL,A,5000.0,7.14,0.0,0.05,N,3.0,14133,28.000000000000004
24.0,145000.0,RENT,3.0,VENTURE,C,14000.0,12.84,0.0,0.096551724137931,Y,4.0,14134,59.99999999999999
24.0,100000.0,MORTGAGE,8.0,PERSONAL,D,17400.0,16.07,0.0,0.174,Y,4.0,14135,59.000000000000014
25.0,100000.0,MORTGAGE,9.0,EDUCATION,B,8000.0,10.25,0.0,0.08,N,3.0,14136,32.0
24.0,100000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,D,12000.0,15.33,0.0,0.12,N,4.0,14137,39.0
22.0,100000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,20000.0,11.83,0.0,0.2,N,2.0,14138,37.00000000000001
24.0,148000.0,RENT,8.0,HOMEIMPROVEMENT,A,14000.0,5.42,0.0,0.0945945945945946,N,2.0,14139,34.0
22.0,88000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,F,25000.0,18.09,1.0,0.2840909090909091,N,2.0,14140,46.99999999999999
23.0,100000.0,OWN,0.0,VENTURE,C,1000.0,14.26,0.0,0.01,N,3.0,14141,38.00000000000001
23.0,100000.0,MORTGAGE,7.0,EDUCATION,D,15000.0,16.0,0.0,0.15,Y,2.0,14142,59.000000000000014
25.0,100000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000.0,11.48,0.0,0.25,N,3.0,14143,32.0
24.0,100000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000.0,12.87,0.0,0.1,Y,4.0,14144,60.00000000000001
22.0,100000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000.0,8.94,0.0,0.15,N,3.0,14145,30.000000000000004
23.0,24000.0,RENT,1.0,VENTURE,B,14075.0,10.99,1.0,0.5864583333333333,N,3.0,14146,53.00000000000001
26.0,100000.0,MORTGAGE,0.0,EDUCATION,C,10000.0,14.26,0.0,0.1,N,2.0,14147,39.0
23.0,100000.0,MORTGAGE,0.0,PERSONAL,A,7000.0,8.59,0.0,0.07,N,3.0,14148,34.0
24.0,100000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,13000.0,11.48,0.0,0.13,N,4.0,14149,33.0
21.0,27996.0,RENT,2.0,VENTURE,B,14075.0,10.99,1.0,0.5027503929132733,N,2.0,14150,53.00000000000001
22.0,46000.0,RENT,7.0,PERSONAL,C,14100.0,14.26,1.0,0.3065217391304348,N,2.0,14151,51.99999999999999
23.0,100000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,10000.0,13.57,0.0,0.1,N,3.0,14152,36.0
25.0,100000.0,MORTGAGE,9.0,MEDICAL,A,12000.0,8.94,0.0,0.12,N,4.0,14153,29.000000000000004
23.0,100000.0,MORTGAGE,4.0,EDUCATION,C,10000.0,12.87,0.0,0.1,Y,3.0,14154,56.00000000000001
24.0,100000.0,MORTGAGE,5.0,VENTURE,B,12000.0,12.18,0.0,0.12,N,3.0,14155,33.0
23.0,100000.0,MORTGAGE,1.0,VENTURE,B,25000.0,11.58,0.0,0.25,N,3.0,14156,37.00000000000001
24.0,100000.0,MORTGAGE,3.0,EDUCATION,B,15000.0,12.21,0.0,0.15,N,2.0,14157,33.0
24.0,88000.0,MORTGAGE,2.0,EDUCATION,G,25000.0,18.84,1.0,0.2840909090909091,N,2.0,14158,54.0
23.0,32000.0,RENT,5.0,MEDICAL,A,14125.0,7.9,1.0,0.44140625,N,2.0,14159,46.0
23.0,100000.0,OTHER,1.0,EDUCATION,B,15000.0,10.99,0.0,0.15,N,2.0,14160,35.00000000000001
26.0,30000.0,OWN,3.0,PERSONAL,A,6000.0,7.9,0.0,0.2,N,2.0,14161,27.0
22.0,100000.0,MORTGAGE,0.0,MEDICAL,C,24000.0,13.47,0.0,0.24,N,4.0,14162,40.0
23.0,100000.0,MORTGAGE,2.0,PERSONAL,C,6850.0,13.47,0.0,0.0685,N,4.0,14163,40.0
25.0,33000.0,RENT,1.0,MEDICAL,B,14125.0,9.91,1.0,0.428030303030303,N,3.0,14164,52.0
23.0,30000.0,OWN,4.0,EDUCATION,A,14125.0,6.62,0.0,0.4708333333333333,N,4.0,14165,38.0
24.0,88000.0,MORTGAGE,0.0,EDUCATION,B,15000.0,10.2,1.0,0.1704545454545454,N,4.0,14166,39.0
26.0,30000.0,OWN,3.0,VENTURE,A,1925.0,6.03,0.0,0.0641666666666666,N,3.0,14167,27.0
24.0,100000.0,OTHER,1.0,MEDICAL,B,25000.0,10.99,0.0,0.25,N,3.0,14168,35.00000000000001
25.0,100000.0,OWN,4.0,MEDICAL,C,15000.0,11.28,0.0,0.15,N,4.0,14169,33.0
26.0,100000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500.0,8.32,0.0,0.075,N,3.0,14170,29.000000000000004
24.0,100000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6000.0,10.99,0.0,0.06,N,3.0,14171,34.0
24.0,88000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6400.0,11.66,1.0,0.0727272727272727,Y,3.0,14172,62.000000000000014
22.0,40000.0,RENT,4.0,DEBTCONSOLIDATION,B,14125.0,11.49,1.0,0.353125,N,3.0,14173,49.0
26.0,100000.0,MORTGAGE,9.0,EDUCATION,B,12800.0,9.45,0.0,0.128,N,3.0,14174,32.0
26.0,92000.0,RENT,10.0,PERSONAL,B,14200.0,10.99,0.0,0.1543478260869565,N,3.0,14175,34.0
23.0,100000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000.0,11.34,0.0,0.15,Y,2.0,14176,56.00000000000001
21.0,78000.0,RENT,1.0,EDUCATION,B,14275.0,9.91,0.0,0.1830128205128205,N,4.0,14177,41.0
26.0,135000.0,RENT,10.0,PERSONAL,B,14275.0,9.45,0.0,0.1057407407407407,N,2.0,14178,34.0
22.0,74867.0,MORTGAGE,4.0,MEDICAL,D,17000.0,16.02,1.0,0.227069336289687,Y,4.0,14179,61.000000000000014
23.0,100080.0,MORTGAGE,7.0,PERSONAL,B,20600.0,12.53,0.0,0.2058353317346123,N,4.0,14180,33.0
24.0,88128.0,MORTGAGE,0.0,EDUCATION,B,1950.0,9.99,1.0,0.0221269063180827,N,2.0,14181,39.0
24.0,74909.0,MORTGAGE,8.0,MEDICAL,B,14000.0,9.99,1.0,0.186893430695911,N,2.0,14182,35.0
24.0,100400.0,MORTGAGE,6.0,HOMEIMPROVEMENT,E,10000.0,16.4,0.0,0.099601593625498,Y,4.0,14183,62.0
25.0,100505.0,OWN,9.0,HOMEIMPROVEMENT,B,35000.0,11.99,0.0,0.3482413810258196,N,3.0,14184,40.0
23.0,100800.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,20000.0,7.9,0.0,0.1984126984126984,N,4.0,14185,30.000000000000004
24.0,35000.0,RENT,4.0,PERSONAL,D,14400.0,15.7,1.0,0.4114285714285714,N,4.0,14186,55.0
26.0,100800.0,MORTGAGE,7.0,EDUCATION,B,8000.0,11.99,0.0,0.0793650793650793,N,3.0,14187,32.0
24.0,100800.0,MORTGAGE,4.0,EDUCATION,B,21000.0,11.49,0.0,0.2083333333333333,N,4.0,14188,33.0
24.0,100800.0,MORTGAGE,8.0,MEDICAL,B,10800.0,10.75,0.0,0.1071428571428571,N,4.0,14189,33.0
25.0,75500.0,MORTGAGE,10.0,MEDICAL,D,6000.0,14.74,1.0,0.0794701986754966,Y,4.0,14190,58.0
22.0,30000.0,OWN,3.0,EDUCATION,A,15000.0,6.62,0.0,0.5,N,4.0,14191,38.0
24.0,100860.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000.0,5.99,0.0,0.0594883997620464,N,4.0,14192,30.000000000000004
23.0,36000.0,RENT,3.0,PERSONAL,C,14400.0,13.57,1.0,0.4,N,2.0,14193,51.99999999999999
24.0,100995.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,16000.0,7.51,0.0,0.1584236843408089,N,2.0,14194,30.000000000000004
25.0,101000.0,MORTGAGE,9.0,EDUCATION,B,17000.0,11.71,0.0,0.1683168316831683,N,3.0,14195,32.0
23.0,101000.0,MORTGAGE,7.0,PERSONAL,E,20000.0,17.43,0.0,0.198019801980198,Y,3.0,14196,62.0
22.0,30000.0,OWN,3.0,MEDICAL,B,7200.0,10.99,0.0,0.24,N,2.0,14197,31.000000000000007
24.0,34320.0,RENT,5.0,MEDICAL,E,14400.0,16.82,1.0,0.4195804195804196,Y,3.0,14198,78.0
21.0,36500.0,RENT,1.0,PERSONAL,D,14400.0,15.05,1.0,0.3945205479452054,N,4.0,14199,59.0
26.0,101000.0,MORTGAGE,6.0,PERSONAL,A,16000.0,7.88,0.0,0.1584158415841584,N,3.0,14200,29.000000000000004
22.0,101000.0,MORTGAGE,7.0,EDUCATION,D,25000.0,10.99,0.0,0.2475247524752475,Y,3.0,14201,59.000000000000014
22.0,42996.0,RENT,2.0,DEBTCONSOLIDATION,C,14400.0,10.99,1.0,0.3349148758024002,Y,4.0,14202,76.0
24.0,101000.0,OWN,5.0,MEDICAL,B,24250.0,12.53,0.0,0.2400990099009901,N,4.0,14203,31.000000000000007
24.0,89000.0,MORTGAGE,1.0,VENTURE,D,25000.0,15.65,1.0,0.2808988764044944,Y,4.0,14204,65.0
26.0,43000.0,RENT,7.0,MEDICAL,B,14400.0,9.62,1.0,0.3348837209302325,N,4.0,14205,48.0
21.0,101004.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,14000.0,10.25,0.0,0.1386083719456655,N,2.0,14206,37.00000000000001
22.0,43000.0,RENT,2.0,DEBTCONSOLIDATION,A,14400.0,7.88,1.0,0.3348837209302325,N,2.0,14207,50.0
22.0,30000.0,OWN,6.0,VENTURE,A,6000.0,7.49,0.0,0.2,N,3.0,14208,28.000000000000004
23.0,101138.0,MORTGAGE,2.0,EDUCATION,C,20500.0,13.48,0.0,0.2026933496806343,N,4.0,14209,40.0
26.0,101400.0,MORTGAGE,10.0,DEBTCONSOLIDATION,A,5600.0,6.62,0.0,0.0552268244575936,N,3.0,14210,27.0
24.0,101400.0,MORTGAGE,8.0,PERSONAL,A,9900.0,8.0,0.0,0.0976331360946745,N,4.0,14211,30.000000000000004
24.0,101400.0,MORTGAGE,0.0,PERSONAL,A,6400.0,10.99,0.0,0.0631163708086785,N,3.0,14212,34.0
23.0,45000.0,RENT,4.0,EDUCATION,B,14400.0,10.99,1.0,0.32,N,3.0,14213,49.0
22.0,48000.0,RENT,0.0,DEBTCONSOLIDATION,C,14400.0,13.49,0.0,0.3,Y,2.0,14214,63.99999999999999
24.0,101900.0,MORTGAGE,0.0,VENTURE,A,13600.0,6.62,0.0,0.1334641805691854,N,3.0,14215,34.0
23.0,102000.0,OWN,0.0,MEDICAL,D,30000.0,16.77,0.0,0.2941176470588235,Y,2.0,14216,61.00000000000001
24.0,50000.0,RENT,4.0,DEBTCONSOLIDATION,A,14400.0,10.99,0.0,0.288,N,2.0,14217,34.0
25.0,102000.0,MORTGAGE,5.0,EDUCATION,B,6975.0,9.91,0.0,0.0683823529411764,N,3.0,14218,32.0
23.0,51000.0,RENT,3.0,DEBTCONSOLIDATION,A,14400.0,7.51,0.0,0.2823529411764706,N,4.0,14219,34.0
23.0,102000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,25000.0,11.71,0.0,0.2450980392156862,N,4.0,14220,33.0
24.0,45871.0,RENT,5.0,HOMEIMPROVEMENT,D,14400.0,10.99,1.0,0.3139238298707244,Y,3.0,14221,75.0
23.0,102000.0,MORTGAGE,5.0,PERSONAL,A,35000.0,7.9,0.0,0.3431372549019608,N,3.0,14222,40.0
25.0,102000.0,OWN,9.0,MEDICAL,B,8000.0,12.42,0.0,0.0784313725490196,N,4.0,14223,30.000000000000004
24.0,102000.0,MORTGAGE,5.0,MEDICAL,C,12000.0,15.27,0.0,0.1176470588235294,N,3.0,14224,36.0
24.0,102000.0,OWN,5.0,PERSONAL,A,23800.0,8.9,0.0,0.2333333333333333,N,2.0,14225,28.000000000000004
21.0,56400.0,RENT,5.0,PERSONAL,E,14400.0,18.79,0.0,0.2553191489361702,N,3.0,14226,46.00000000000001
26.0,102000.0,MORTGAGE,5.0,PERSONAL,A,13000.0,5.42,0.0,0.1274509803921568,N,3.0,14227,29.000000000000004
24.0,57000.0,RENT,8.0,MEDICAL,A,14400.0,7.49,0.0,0.2526315789473684,N,4.0,14228,34.0
25.0,102000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,11200.0,7.91,0.0,0.1098039215686274,N,4.0,14229,29.000000000000004
22.0,102000.0,MORTGAGE,3.0,MEDICAL,A,18000.0,8.49,0.0,0.1764705882352941,N,3.0,14230,30.000000000000004
22.0,102000.0,MORTGAGE,6.0,PERSONAL,A,10000.0,7.49,0.0,0.0980392156862745,N,4.0,14231,30.000000000000004
23.0,90000.0,MORTGAGE,6.0,PERSONAL,B,15000.0,9.99,1.0,0.1666666666666666,N,3.0,14232,35.0
24.0,102000.0,MORTGAGE,6.0,VENTURE,B,9800.0,10.36,0.0,0.096078431372549,N,2.0,14233,33.0
23.0,102000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000.0,10.99,0.0,0.0588235294117647,Y,3.0,14234,56.00000000000001
23.0,58977.0,RENT,7.0,DEBTCONSOLIDATION,C,14400.0,10.99,0.0,0.2441629787883412,N,4.0,14235,40.0
23.0,102000.0,MORTGAGE,7.0,EDUCATION,B,10000.0,11.49,0.0,0.0980392156862745,N,2.0,14236,33.0
23.0,59000.0,RENT,4.0,PERSONAL,A,14400.0,8.9,0.0,0.2440677966101695,N,3.0,14237,34.0
26.0,102000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,6000.0,13.61,0.0,0.0588235294117647,N,2.0,14238,35.0
25.0,102000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,C,14400.0,10.99,0.0,0.1411764705882353,Y,2.0,14239,55.0
23.0,102000.0,MORTGAGE,4.0,EDUCATION,B,20000.0,10.99,0.0,0.196078431372549,N,3.0,14240,33.0
24.0,102000.0,MORTGAGE,7.0,MEDICAL,B,7200.0,10.99,0.0,0.0705882352941176,N,3.0,14241,33.0
22.0,54000.0,RENT,0.0,DEBTCONSOLIDATION,D,14400.0,10.99,1.0,0.2666666666666666,N,4.0,14242,49.0
24.0,102000.0,MORTGAGE,8.0,VENTURE,B,20000.0,10.25,0.0,0.196078431372549,N,3.0,14243,33.0
23.0,102000.0,MORTGAGE,2.0,PERSONAL,A,6000.0,7.51,0.0,0.0588235294117647,N,2.0,14244,34.0
26.0,102000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000.0,11.36,0.0,0.196078431372549,N,4.0,14245,32.0
23.0,60996.0,RENT,7.0,PERSONAL,C,14400.0,12.84,0.0,0.2360810544953767,N,3.0,14246,40.0
25.0,61000.0,RENT,1.0,PERSONAL,B,14400.0,12.53,0.0,0.2360655737704918,N,2.0,14247,40.0
24.0,102000.0,OWN,8.0,MEDICAL,B,24250.0,11.83,0.0,0.2377450980392156,N,3.0,14248,31.000000000000007
22.0,102000.0,OWN,1.0,MEDICAL,C,7000.0,12.87,0.0,0.0686274509803921,N,3.0,14249,38.00000000000001
25.0,62000.0,RENT,0.0,DEBTCONSOLIDATION,C,14400.0,13.47,0.0,0.232258064516129,Y,3.0,14250,62.999999999999986
25.0,64000.0,RENT,9.0,MEDICAL,B,14400.0,9.62,0.0,0.225,N,2.0,14251,36.0
21.0,102000.0,MORTGAGE,0.0,EDUCATION,D,18000.0,14.96,0.0,0.1764705882352941,N,3.0,14252,43.0
23.0,102000.0,OWN,7.0,EDUCATION,A,15000.0,8.94,0.0,0.1470588235294117,N,3.0,14253,28.000000000000004
